""
,title,description,adress
26,모두 송혜교를 사랑해작가감독배우까지 커피차 릴레이 종합,배우 송혜교를 향한 커피차 행렬이매일같이 쏟아지고 있다 일 송혜교는 자신의 인스타그램에 정재오빠 감사해요라는 글과 함께 커피차 인증샷을 게재했다 공개된 커피차에는 배우 이정재 송혜교의 사진과 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=109&aid=0004459828
27,이디야커피 에너지 절감 동참냉방기기 온도,이디야커피는 일 에너지의 날을 맞아 불을 끄고 별을 켜다 캠페인에 참여하고 매장 프로모션을 이디야커피는 본사와 매장을 통해 일 캠페인에 동참한다 전력 소비 피크 시간인 오후 시부터 시까지 ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1450092
28,최고기 우이혼 작가와 결별 아내 유깻잎과 합동방송커피 선물까지,결국 받아낸 커피라며 유깻잎에게 선물 받은 커피 사진을 공개했다 한편 최고기는 지난 년 동료 크리에이터 유깻잎과 결혼해 슬하에 딸 솔잎이를 낳았지만 지난해 이혼했다 이어 이들은 이혼 개월 만에 조선 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=609&aid=0000481476
29,커피음료 시장  성장동서식품 인기,커피음료 시장 성장 사진 코로나 사태가 년째 지속되면서 간편하게 마실 수 있는 커피음료 시장도 커지고 있다 일 시장조사업체 닐슨코리아에 따르면 올해 상반기 커피음료커피점을 제외한 편의점 ,http://www.smedaily.co.kr/news/articleView.html?idxno=211818
30,라미란 송은이 커피차엔 실망김아중엔 활짝 왜 오타 오타,배우 라미란이 동료들의 커피차 선물에 유쾌하게 화답했다 라미란은 일 자신의 를 통해 송은이 선배님이 보내주신 커피차 잘 마시겠습니다 싸릉해요 근데 전 주상숙이랍니다라는 글과 함께 여러 장의 사진을 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=076&aid=0003767999
31,이디야커피 제회 에너지의 날 캠페인 참여,이디야커피가 제 회 에너지의 날을 맞아 불을 끄고 별을 켜다 캠페인에 참여한다고 일 밝혔다 이 이디야 본사 및 캠페인에 참여하는 이디야커피 매장은 이날 캠페인에 동참해 전력량이 많아지는 시간인 오후 ,https://www.sporbiz.co.kr/article/20210820570065
32,김고은 정해인과 이렇게 친했나커피차 선물받고 정해인 짱,배우 김고은이 정해인의 커피차 선물에 기쁨을 표했다 일 김고은은 자신의 인스타그램에 정해인 짱 땡큐라는 글과 한 장의 사진을 올렸다 공개된 사진 속 김고은은 정해인이 보낸 커피차 앞에서 포즈를 취하고 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=076&aid=0003771791
33,유라 코리아 새로운 커피머신 제품 출시 캠페인 영상 공개,콜드브루와 핫브루 둘 다 가능한 유라 커피머신 이 출시됐다 유라 코리아는 새로 출시한 커피머신 의  캠페인 영상을 공개하고 본격적인 활동에 나선다고 밝혔다 공개된 영상에는 하나의 커피머신으로 ,http://www.idsn.co.kr/news/articleView.html?idxno=53893
34,이디야커피 년만에 배달 매출 배 ,지난 년 국내 커피 프랜차이즈 업계 최초로 배달 서비스를 시작한 이디야커피가 배달 서비스 도입 이후 년간의 데이터를 분석한 결과 지난달 배달 주문 매출은 배달 서비스 도입 초기인 년 월 매출의 약 ,http://www.lawissue.co.kr/view.php?ud=202108240807482116204ead0791_12
35,이디야커피 배달서비스 도입 년여만 매출 배,이디야커피는 배달 서비스를 도입한지 년여 만에 매출이 약 배 증가했다고 일 밝혔다 이는 지난 코로나로 인한 배달 시장 성장세에 힘입어 커피 배달도 새로운 트렌드로 자리 잡은 것으로 풀이된다 ,https://www.ekn.kr/web/view.php?key=20210824010003867
